"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US54031","Hardy County, West Virginia","8351","42","null","null",
"0500000US54033","Harrison County, West Virginia","31721","110","null","null",
"0500000US54035","Jackson County, West Virginia","13397","32","null","null",
"0500000US54037","Jefferson County, West Virginia","23391","98","null","null",
"0500000US54039","Kanawha County, West Virginia","92339","232","null","null",
"0500000US54041","Lewis County, West Virginia","7976","91","null","null",
"0500000US54043","Lincoln County, West Virginia","9978","46","null","null",
"0500000US54045","Logan County, West Virginia","16861","86","null","null",
"0500000US54047","McDowell County, West Virginia","11182","308","null","null",
"0500000US54049","Marion County, West Virginia","26371","102","null","null",
"0500000US54051","Marshall County, West Virginia","15750","91","null","null",
"0500000US54053","Mason County, West Virginia","13079","63","null","null",
"0500000US54055","Mercer County, West Virginia","30007","102","null","null",
"0500000US54057","Mineral County, West Virginia","13128","77","null","null",
"0500000US54059","Mingo County, West Virginia","12879","43","null","null",
"0500000US54061","Monongalia County, West Virginia","45047","279","null","null",
"0500000US54063","Monroe County, West Virginia","7628","36","null","null",
"0500000US54065","Morgan County, West Virginia","10004","48","null","null",
"0500000US54067","Nicholas County, West Virginia","13140","43","null","null",
"0500000US54069","Ohio County, West Virginia","20882","156","null","null",
"0500000US54071","Pendleton County, West Virginia","5233","38","null","null",
"0500000US54073","Pleasants County, West Virginia","3406","33","null","null",
"0500000US54075","Pocahontas County, West Virginia","8914","67","null","null",
"0500000US54077","Preston County, West Virginia","15149","167","null","null",
"0500000US54079","Putnam County, West Virginia","24262","59","null","null",
"0500000US54081","Raleigh County, West Virginia","36143","171","null","null",
"0500000US54083","Randolph County, West Virginia","14271","153","null","null",
"0500000US54085","Ritchie County, West Virginia","5917","36","null","null",
"0500000US54087","Roane County, West Virginia","7438","41","null","null",
"0500000US54089","Summers County, West Virginia","7715","93","null","null",
"0500000US54091","Taylor County, West Virginia","7513","47","null","null",
"0500000US54093","Tucker County, West Virginia","5360","33","null","null",
"0500000US54095","Tyler County, West Virginia","5043","34","null","null",
"0500000US54097","Upshur County, West Virginia","11442","91","null","null",
"0500000US54099","Wayne County, West Virginia","19378","71","null","null",
"0500000US54101","Webster County, West Virginia","5445","53","null","null",
"0500000US54103","Wetzel County, West Virginia","8193","55","null","null",
"0500000US54105","Wirt County, West Virginia","3330","17","null","null",
"0500000US54107","Wood County, West Virginia","40288","138","null","null",
"0500000US54109","Wyoming County, West Virginia","10884","62","null","null",
"0500000US55001","Adams County, Wisconsin","17809","95","null","null",
"0500000US55003","Ashland County, Wisconsin","9657","89","null","null",
"0500000US55005","Barron County, Wisconsin","24230","81","null","null",
"0500000US55007","Bayfield County, Wisconsin","13375","183","null","null",
"0500000US55009","Brown County, Wisconsin","110414","242","null","null",
"0500000US55011","Buffalo County, Wisconsin","6827","38","null","null",
"0500000US55013","Burnett County, Wisconsin","15680","185","null","null",
"0500000US55015","Calumet County, Wisconsin","20942","73","null","null",
"0500000US55017","Chippewa County, Wisconsin","28626","136","null","null",
"0500000US55019","Clark County, Wisconsin","15215","91","null","null",
"0500000US55021","Columbia County, Wisconsin","26878","131","null","null",
"0500000US55023","Crawford County, Wisconsin","8999","123","null","null",
"0500000US55025","Dane County, Wisconsin","236202","314","null","null",
"0500000US55027","Dodge County, Wisconsin","37942","185","null","null",
"0500000US55029","Door County, Wisconsin","25024","93","null","null",
"0500000US55031","Douglas County, Wisconsin","23263","161","null","null",
"0500000US55033","Dunn County, Wisconsin","18571","146","null","null",
"0500000US55035","Eau Claire County, Wisconsin","44419","161","null","null",
"0500000US55037","Florence County, Wisconsin","4854","117","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","45338","206","null","null",
"0500000US55041","Forest County, Wisconsin","9238","79","null","null",
"0500000US55043","Grant County, Wisconsin","22197","176","null","null",
"0500000US55045","Green County, Wisconsin","16097","70","null","null",
"0500000US55047","Green Lake County, Wisconsin","10756","69","null","null",
"0500000US55049","Iowa County, Wisconsin","10944","64","null","null",
"0500000US55051","Iron County, Wisconsin","6094","74","null","null",
"0500000US55053","Jackson County, Wisconsin","9964","100","null","null",
"0500000US55055","Jefferson County, Wisconsin","36010","166","null","null",
"0500000US55057","Juneau County, Wisconsin","15228","238","null","null",
"0500000US55059","Kenosha County, Wisconsin","70755","134","null","null",
"0500000US55061","Kewaunee County, Wisconsin","9442","75","null","null",
"0500000US55063","La Crosse County, Wisconsin","50680","209","null","null",
"0500000US55065","Lafayette County, Wisconsin","7325","50","null","null",
"0500000US55067","Langlade County, Wisconsin","12614","84","null","null",
"0500000US55069","Lincoln County, Wisconsin","17224","101","null","null",
"0500000US55071","Manitowoc County, Wisconsin","37538","168","null","null",
"0500000US55073","Marathon County, Wisconsin","59633","142","null","null",
"0500000US55075","Marinette County, Wisconsin","30910","127","null","null",
"0500000US55077","Marquette County, Wisconsin","10001","57","null","null",
"0500000US55078","Menominee County, Wisconsin","2372","103","null","null",
"0500000US55079","Milwaukee County, Wisconsin","419310","373","null","null",
"0500000US55081","Monroe County, Wisconsin","20000","130","null","null",
"0500000US55083","Oconto County, Wisconsin","24344","66","null","null",
"0500000US55085","Oneida County, Wisconsin","31240","100","null","null",
"0500000US55087","Outagamie County, Wisconsin","77529","147","null","null",
"0500000US55089","Ozaukee County, Wisconsin","37723","282","null","null",
"0500000US55091","Pepin County, Wisconsin","3691","40","null","null",
"0500000US55093","Pierce County, Wisconsin","16742","135","null","null",
"0500000US55095","Polk County, Wisconsin","24788","137","null","null",
"0500000US55097","Portage County, Wisconsin","31147","159","null","null",
"0500000US55099","Price County, Wisconsin","11228","542","null","null",
"0500000US55101","Racine County, Wisconsin","82977","239","null","null",
"0500000US55103","Richland County, Wisconsin","8998","89","null","null",
"0500000US55105","Rock County, Wisconsin","69278","168","null","null",
"0500000US55107","Rusk County, Wisconsin","9231","86","null","null",
"0500000US55109","St. Croix County, Wisconsin","36326","92","null","null",
"0500000US55111","Sauk County, Wisconsin","30525","150","null","null",
"0500000US55113","Sawyer County, Wisconsin","16503","288","null","null",
"0500000US55115","Shawano County, Wisconsin","20957","83","null","null",
"0500000US55117","Sheboygan County, Wisconsin","51249","166","null","null",
"0500000US55119","Taylor County, Wisconsin","10755","60","null","null",
"0500000US55121","Trempealeau County, Wisconsin","13219","84","null","null",
"0500000US55123","Vernon County, Wisconsin","14173","59","null","null",
"0500000US55125","Vilas County, Wisconsin","26150","94","null","null",
"0500000US55127","Walworth County, Wisconsin","52595","227","null","null",
"0500000US55129","Washburn County, Wisconsin","13359","63","null","null",
"0500000US55131","Washington County, Wisconsin","57155","136","null","null",
"0500000US55133","Waukesha County, Wisconsin","166703","242","null","null",
"0500000US55135","Waupaca County, Wisconsin","25840","153","null","null",
"0500000US55137","Waushara County, Wisconsin","15152","95","null","null",
"0500000US55139","Winnebago County, Wisconsin","76023","261","null","null",
"0500000US55141","Wood County, Wisconsin","35247","118","null","null",
"0500000US56001","Albany County, Wyoming","19414","96","null","null",
"0500000US56003","Big Horn County, Wyoming","5468","54","null","null",
"0500000US56005","Campbell County, Wyoming","20339","85","null","null",
"0500000US56007","Carbon County, Wyoming","8809","58","null","null",
"0500000US56009","Converse County, Wyoming","6691","25","null","null",
"0500000US56011","Crook County, Wyoming","3662","17","null","null",
"0500000US56013","Fremont County, Wyoming","18029","79","null","null",
"0500000US56015","Goshen County, Wyoming","6028","118","null","null",
"0500000US56017","Hot Springs County, Wyoming","2641","95","null","null",
"0500000US56019","Johnson County, Wyoming","4645","23","null","null",
"0500000US56021","Laramie County, Wyoming","43841","95","null","null",
"0500000US56023","Lincoln County, Wyoming","9551","56","null","null",
"0500000US56025","Natrona County, Wyoming","37160","116","null","null",
"0500000US56027","Niobrara County, Wyoming","1306","102","null","null",
"0500000US56029","Park County, Wyoming","14569","123","null","null",
"0500000US56031","Platte County, Wyoming","4869","35","null","null",
"0500000US56033","Sheridan County, Wyoming","15053","79","null","null",
"0500000US56035","Sublette County, Wyoming","6054","20","null","null",
"0500000US56037","Sweetwater County, Wyoming","19842","60","null","null",
"0500000US56039","Teton County, Wyoming","14015","96","null","null",
"0500000US56041","Uinta County, Wyoming","9077","51","null","null",
"0500000US56043","Washakie County, Wyoming","3861","50","null","null",
"0500000US56045","Weston County, Wyoming","3571","42","null","null",
"0500000US72001","Adjuntas Municipio, Puerto Rico","7587","176","null","null",
"0500000US72003","Aguada Municipio, Puerto Rico","17674","222","null","null",
"0500000US72005","Aguadilla Municipio, Puerto Rico","27323","347","null","null",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","10626","225","null","null",
"0500000US72009","Aibonito Municipio, Puerto Rico","10004","180","null","null",
"0500000US72011","Añasco Municipio, Puerto Rico","12493","193","null","null",
